date,mdate,companyname,companyid,Oil sector,Airline sector,r,r_f,r_mkt,r_xle,xs_mkt,xs_xle,xs_firm
,,,,,,,,,,0.6510%,0.6904%,1.1874%
,,,,,,,,,,,,
,,,,,,,,,,,Airlines,1.1634%
,,,,,,,,,,,Oils,1.2060%
20820,2017m1,SUNCOR ENERGY INC,80070,1,0,-0.050474085,1.25021E-05,0.022173285,-0.032129556,0.022160783,-0.03214206,-0.050487
20851,2017m2,SUNCOR ENERGY INC,80070,1,0,0.0093427524,1.30575E-05,0.032628167,-0.020850539,0.032615109,-0.02086360,0.009330
20879,2017m3,SUNCOR ENERGY INC,80070,1,0,-0.010901285,1.22239E-05,0.0020500966,-0.014855431,0.002037873,-0.01486765,-0.010914
20910,2017m4,SUNCOR ENERGY INC,80070,1,0,0.01983742,2.00888E-05,0.0096190702,-0.029470745,0.009598981,-0.02949083,0.019817
20940,2017m5,SUNCOR ENERGY INC,80070,1,0,-0.0015944279,1.83379E-05,0.0093579441,-0.035377271,0.009339606,-0.03539561,-0.001613
20971,2017m6,SUNCOR ENERGY INC,80070,1,0,-0.060314357,2.02823E-05,0.0096782167,-0.001225642,0.009657934,-0.00124592,-0.060335
21001,2017m7,SUNCOR ENERGY INC,80070,1,0,0.089512303,2.27848E-05,0.017181421,0.0068007344,0.017158636,0.00677795,0.089490
21032,2017m8,SUNCOR ENERGY INC,80070,1,0,-0.031740315,2.68142E-05,0.0016129673,-0.054788373,0.001586153,-0.05481519,-0.031767
21063,2017m9,SUNCOR ENERGY INC,80070,1,0,0.11809763,2.49810E-05,0.023813292,0.10179578,0.023788311,0.10177080,0.118073
21093,2017m10,SUNCOR ENERGY INC,80070,1,0,-0.027740957,2.61203E-05,0.02134813,-0.010358986,0.021322010,-0.01038511,-0.027767
21124,2017m11,SUNCOR ENERGY INC,80070,1,0,0.030896913,2.68142E-05,0.027409703,0.017523116,0.027382889,0.01749630,0.030870
21154,2017m12,SUNCOR ENERGY INC,80070,1,0,0.056386739,3.09857E-05,0.01228676,0.052705396,0.012255774,0.05267441,0.056356
21185,2018m1,SUNCOR ENERGY INC,80070,1,0,-0.012799595,3.47385E-05,0.050687827,0.035842739,0.050653088,0.03580800,-0.012834
21216,2018m2,SUNCOR ENERGY INC,80070,1,0,-0.09186212,3.27896E-05,-0.039435159,-0.10835005,-0.039467949,-0.10838284,-0.091895
21244,2018m3,SUNCOR ENERGY INC,80070,1,0,0.058486369,3.73765E-05,-0.018494524,0.01716361,-0.018531900,0.01712623,0.058449
21275,2018m4,SUNCOR ENERGY INC,80070,1,0,0.10683262,4.44721E-05,0.0048402748,0.094941311,0.004795803,0.09489684,0.106788
21305,2018m5,SUNCOR ENERGY INC,80070,1,0,0.040544052,4.50243E-05,0.026277516,0.02994173,0.026232492,0.02989671,0.040499
21336,2018m6,SUNCOR ENERGY INC,80070,1,0,0.029670428,4.76707E-05,0.005291238,0.0058485186,0.005243567,0.00580085,0.029623
21366,2018m7,SUNCOR ENERGY INC,80070,1,0,0.035889849,4.80868E-05,0.031689063,0.015538585,0.031640976,0.01549050,0.035842
21397,2018m8,SUNCOR ENERGY INC,80070,1,0,-0.016185552,5.19755E-05,0.030351875,-0.034751043,0.030299900,-0.03480302,-0.016238
21428,2018m9,SUNCOR ENERGY INC,80070,1,0,-0.06046629,5.29545E-05,0.0004799538,0.02441599,0.000426999,0.02436304,-0.060519
21458,2018m10,SUNCOR ENERGY INC,80070,1,0,-0.13993226,5.79620E-05,-0.072749645,-0.11259209,-0.072807607,-0.11265005,-0.139990
21489,2018m11,SUNCOR ENERGY INC,80070,1,0,0.0092367921,5.97633E-05,0.044112142,0.037761305,0.044052379,0.03770154,0.009177
21519,2018m12,SUNCOR ENERGY INC,80070,1,0,-0.12412722,6.13007E-05,-0.074872576,-0.092164949,-0.074933877,-0.09222625,-0.124189
21550,2019m1,SUNCOR ENERGY INC,80070,1,0,0.15552379,6.26919E-05,0.08800894,0.11211858,0.087946248,0.11205589,0.155461
21581,2019m2,SUNCOR ENERGY INC,80070,1,0,0.066212855,6.58941E-05,0.032714512,0.023047995,0.032648618,0.02298210,0.066147
21609,2019m3,SUNCOR ENERGY INC,80070,1,0,-0.050130557,6.49201E-05,0.013366196,0.021278076,0.013301276,0.02121316,-0.050195
21640,2019m4,SUNCOR ENERGY INC,80070,1,0,0.017576315,6.43614E-05,0.03786733,-0.00015126981,0.037802969,-0.00021563,0.017512
21670,2019m5,SUNCOR ENERGY INC,80070,1,0,-0.066666692,6.57441E-05,-0.061593663,-0.11102708,-0.061659407,-0.11109282,-0.066732
21701,2019m6,SUNCOR ENERGY INC,80070,1,0,0.02207955,6.24137E-05,0.067385904,0.093888342,0.067323490,0.09382593,0.022017
21731,2019m7,SUNCOR ENERGY INC,80070,1,0,-0.083633132,5.40672E-05,0.013151872,-0.017256979,0.013097805,-0.01731105,-0.083687
21762,2019m8,SUNCOR ENERGY INC,80070,1,0,0.018466856,5.54505E-05,-0.020256182,-0.083253607,-0.020311632,-0.08330906,0.018411
21793,2019m9,SUNCOR ENERGY INC,80070,1,0,0.092247769,5.39281E-05,0.015959764,0.039342951,0.015905836,0.03928902,0.092194
21823,2019m10,SUNCOR ENERGY INC,80070,1,0,-0.064244196,4.78330E-05,0.020895692,-0.020438362,0.020847859,-0.02048620,-0.064292
21854,2019m11,SUNCOR ENERGY INC,80070,1,0,0.062529385,4.09966E-05,0.036646236,0.02176976,0.036605239,0.02172876,0.062488
21884,2019m12,SUNCOR ENERGY INC,80070,1,0,0.055189107,4.28025E-05,0.028492387,0.060271949,0.028449584,0.06022915,0.055146
14245,1999m1,American Airlines Group,21020,0,1,-0.010526309,1.16855E-04,0.038504586,-0.065595709,0.038387731,-0.06571256,-0.010643
14276,1999m2,American Airlines Group,21020,0,1,-0.05638298,1.17826E-04,-0.038085721,-0.0085959872,-0.038203547,-0.00871381,-0.056501
14304,1999m3,American Airlines Group,21020,0,1,0.056369789,1.12811E-04,0.038275369,0.14139979,0.038162558,0.14128698,0.056257
14335,1999m4,American Airlines Group,21020,0,1,0.19210245,1.33738E-04,0.049068794,0.14803049,0.048935056,0.14789675,0.191969
14365,1999m5,American Airlines Group,21020,0,1,-0.068039387,1.23260E-04,-0.020548344,-0.021582734,-0.020671604,-0.02170599,-0.068163
14396,1999m6,American Airlines Group,21020,0,1,0.048991356,1.19916E-04,0.051715218,0.020415537,0.051595302,0.02029562,0.048871
14426,1999m7,American Airlines Group,21020,0,1,-0.049450547,1.15912E-04,-0.031125946,0.018941505,-0.031241858,0.01882559,-0.049566
14457,1999m8,American Airlines Group,21020,0,1,-0.096339114,1.20264E-04,-0.0088511091,0.010934936,-0.008971374,0.01081467,-0.096459
14488,1999m9,American Airlines Group,21020,0,1,-0.070362471,1.25389E-04,-0.022750048,-0.046016637,-0.022875437,-0.04614203,-0.070488
14518,1999m10,American Airlines Group,21020,0,1,0.21212868,1.19296E-04,0.05984056,-0.029328687,0.059721264,-0.02944798,0.212009
14549,1999m11,American Airlines Group,21020,0,1,-0.047305357,1.19436E-04,0.033306815,-0.0017341104,0.033187379,-0.00185355,-0.047425
14579,1999m12,American Airlines Group,21020,0,1,0.10061602,1.11044E-04,0.077118553,0.0035492752,0.077007509,0.00343823,0.100505
14610,2000m1,American Airlines Group,21020,0,1,-0.2012987,1.18321E-04,-0.033030529,0.028235294,-0.033148850,0.02811697,-0.201417
14641,2000m2,American Airlines Group,21020,0,1,-0.017421605,1.42256E-04,0.03263865,-0.042334098,0.032496394,-0.04247635,-0.017564
14670,2000m3,American Airlines Group,21020,0,1,0.32979655,1.39251E-04,0.050789982,0.12455773,0.050650731,0.12441848,0.329657
14701,2000m4,American Airlines Group,21020,0,1,0.068627447,1.61532E-04,-0.059529461,-0.014925371,-0.059690993,-0.01508690,0.068466
14731,2000m5,American Airlines Group,21020,0,1,-0.16330273,1.47655E-04,-0.037927296,0.11742424,-0.038074951,0.11727658,-0.163450
14762,2000m6,American Airlines Group,21020,0,1,-0.072368421,1.28097E-04,0.052085973,-0.055097468,0.051957876,-0.05522556,-0.072497
14792,2000m7,American Airlines Group,21020,0,1,0.26555026,1.48352E-04,-0.028385125,-0.044012282,-0.028533477,-0.04416063,0.265402
14823,2000m8,American Airlines Group,21020,0,1,-0.007561435,1.64909E-04,0.075791962,0.10920771,0.075627053,0.10904280,-0.007726
14854,2000m9,American Airlines Group,21020,0,1,-0.0038095282,1.64196E-04,-0.051347088,0.01632951,-0.051511284,0.01616531,-0.003974
14884,2000m10,American Airlines Group,21020,0,1,0.016950125,1.58394E-04,-0.021384722,-0.042033873,-0.021543116,-0.04219227,0.016792
14915,2000m11,American Airlines Group,21020,0,1,0.020992372,1.66234E-04,-0.10299527,-0.052450977,-0.103161504,-0.05261721,0.020826
14945,2000m12,American Airlines Group,21020,0,1,0.17196262,1.60011E-04,0.020499526,0.10206194,0.020339515,0.10190193,0.171803
14976,2001m1,American Airlines Group,21020,0,1,-0.0024880334,1.54837E-04,0.041932203,-0.031864375,0.041777366,-0.03201921,-0.002643
15007,2001m2,American Airlines Group,21020,0,1,-0.14939883,1.30047E-04,-0.099504508,-0.012138229,-0.099634555,-0.01226828,-0.149529
15035,2001m3,American Airlines Group,21020,0,1,0.05624057,1.33390E-04,-0.070444085,-0.029795604,-0.070577475,-0.02992899,0.056107
15066,2001m4,American Airlines Group,21020,0,1,0.085136726,1.22355E-04,0.084054954,0.10325727,0.083932599,0.10313492,0.085014
15096,2001m5,American Airlines Group,21020,0,1,0.023091076,1.00747E-04,0.010347549,-0.0094478838,0.010246802,-0.00954863,0.022990
15127,2001m6,American Airlines Group,21020,0,1,-0.073352158,9.19238E-05,-0.017543621,-0.09116216,-0.017635545,-0.09125408,-0.073444
15157,2001m7,American Airlines Group,21020,0,1,-0.027124263,9.01791E-05,-0.018042443,-0.011532138,-0.018132622,-0.01162232,-0.027214
15188,2001m8,American Airlines Group,21020,0,1,-0.089900471,9.78879E-05,-0.05868154,-0.04233335,-0.058779428,-0.04243124,-0.089998
15219,2001m9,American Airlines Group,21020,0,1,-0.036863696,9.27549E-05,0.012785455,0.034992661,0.012692700,0.03489991,-0.036956
15249,2001m10,American Airlines Group,21020,0,1,-0.064361826,6.22050E-05,0.035866681,0.038370155,0.035804476,0.03830795,-0.064424
15280,2001m11,American Airlines Group,21020,0,1,0.25778243,6.02501E-05,0.066907324,-0.062136617,0.066847074,-0.06219687,0.257722
15310,2001m12,American Airlines Group,21020,0,1,0.078495577,5.14246E-05,0.017726334,0.03986796,0.017674909,0.03981654,0.078444
15341,2002m1,American Airlines Group,21020,0,1,0.11838572,4.62757E-05,-0.016031085,-0.035580553,-0.016077361,-0.03562683,0.118339
15372,2002m2,American Airlines Group,21020,0,1,0.046511624,4.58628E-05,-0.021739893,0.034174725,-0.021785756,0.03412886,0.046466
15400,2002m3,American Airlines Group,21020,0,1,0.011877373,4.81575E-05,0.04468707,0.088491246,0.044638913,0.08844309,0.011829
15431,2002m4,American Airlines Group,21020,0,1,-0.18705039,4.80184E-05,-0.049589068,-0.035998579,-0.049637086,-0.03604660,-0.187098
15461,2002m5,American Airlines Group,21020,0,1,-0.024219779,4.75260E-05,-0.010378457,-0.01759425,-0.010425983,-0.01764178,-0.024267
15492,2002m6,American Airlines Group,21020,0,1,-0.19522673,4.68352E-05,-0.07038027,-0.036597311,-0.070427105,-0.03664415,-0.195274
15522,2002m7,American Airlines Group,21020,0,1,-0.37163636,4.60008E-05,-0.1116415,-0.15827754,-0.111687501,-0.15832354,-0.371682
15553,2002m8,American Airlines Group,21020,0,1,-0.088551037,4.73858E-05,0.0079869293,0.015064251,0.007939543,0.01501687,-0.088598
15584,2002m9,American Airlines Group,21020,0,1,-0.58979392,4.64180E-05,-0.10004705,-0.0713709,-0.100093468,-0.07141732,-0.589840
15614,2002m10,American Airlines Group,21020,0,1,0.11710977,4.32168E-05,0.067965768,-0.0090438509,0.067922551,-0.00908707,0.117067
15645,2002m11,American Airlines Group,21020,0,1,0.86670083,4.03708E-05,0.085769519,0.041641913,0.085729148,0.04160154,0.866660
15675,2002m12,American Airlines Group,21020,0,1,-0.14838712,3.37625E-05,-0.053307008,0.00010777287,-0.053340771,0.00007401,-0.148421
15706,2003m1,American Airlines Group,21020,0,1,-0.56060606,3.15392E-05,-0.023471564,-0.025078347,-0.023503103,-0.02510989,-0.560638
15737,2003m2,American Airlines Group,21020,0,1,-0.19310351,3.16802E-05,-0.015363033,0.029398225,-0.015394713,0.02936654,-0.193135
15765,2003m3,American Airlines Group,21020,0,1,-0.1025641,3.30008E-05,0.010387371,0.0012980662,0.010354370,0.00126507,-0.102597
15796,2003m4,American Airlines Group,21020,0,1,1.1333334,3.14702E-05,0.082706094,-0.0085125687,0.082674624,-0.00854404,1.133302
15826,2003m5,American Airlines Group,21020,0,1,0.4151786,3.05658E-05,0.063492015,0.10619071,0.063461449,0.10616014,0.415148
15857,2003m6,American Airlines Group,21020,0,1,0.73501569,3.20277E-05,0.016381502,-0.012819953,0.016349474,-0.01285198,0.734984
15887,2003m7,American Airlines Group,21020,0,1,-0.14999996,2.15333E-05,0.023042586,-0.035342973,0.023021053,-0.03536451,-0.150021
15918,2003m8,American Airlines Group,21020,0,1,0.17647053,2.41054E-05,0.025064796,0.063793078,0.025040691,0.06376897,0.176446
15949,2003m9,American Airlines Group,21020,0,1,0.040909078,2.71627E-05,-0.0091809705,-0.020678932,-0.009208133,-0.02070609,0.040882
15979,2003m10,American Airlines Group,21020,0,1,0.17345145,2.17415E-05,0.052226707,0.0055252025,0.052204965,0.00550346,0.173430
16010,2003m11,American Airlines Group,21020,0,1,0.0052161817,2.63291E-05,0.017171297,0.0082424693,0.017144968,0.00821614,0.005190
16040,2003m12,American Airlines Group,21020,0,1,0.0061988365,2.59102E-05,0.043448426,0.12639329,0.043422516,0.12636738,0.006173
16071,2004m1,American Airlines Group,21020,0,1,0.26153845,2.20859E-05,0.023842679,0.022875784,0.023820593,0.02285370,0.261516
16102,2004m2,American Airlines Group,21020,0,1,-0.073170722,2.29238E-05,0.01544934,0.052538149,0.015426416,0.05251523,-0.073194
16131,2004m3,American Airlines Group,21020,0,1,-0.16250002,2.58423E-05,-0.010656404,-0.0061753788,-0.010682246,-0.00620122,-0.162526
16162,2004m4,American Airlines Group,21020,0,1,-0.10840528,2.57712E-05,-0.024238879,0.017041583,-0.024264650,0.01701581,-0.108431
16192,2004m5,American Airlines Group,21020,0,1,0.014977982,2.22984E-05,0.014090464,-0.0030160886,0.014068166,-0.00303839,0.014956
16223,2004m6,American Airlines Group,21020,0,1,0.051215209,2.55644E-05,0.021629544,0.062343515,0.021603980,0.06231795,0.051190
16253,2004m7,American Airlines Group,21020,0,1,-0.30388105,2.95930E-05,-0.03768605,0.030813254,-0.037715643,0.03078366,-0.303911
16284,2004m8,American Airlines Group,21020,0,1,0.060498141,3.42519E-05,0.0027945098,-0.015408321,0.002760258,-0.01544257,0.060464
16315,2004m9,American Airlines Group,21020,0,1,-0.18008946,3.93233E-05,0.020541692,0.097559355,0.020502369,0.09752003,-0.180129
16345,2004m10,American Airlines Group,21020,0,1,0.054706313,4.03005E-05,0.016070303,0.014703787,0.016030002,0.01466349,0.054666
16376,2004m11,American Airlines Group,21020,0,1,0.12637542,4.72535E-05,0.037141424,0.065025538,0.037094171,0.06497828,0.126328
16406,2004m12,American Airlines Group,21020,0,1,0.21594681,5.60083E-05,0.036282334,-0.030617042,0.036226326,-0.03067305,0.215891
16437,2005m1,American Airlines Group,21020,0,1,-0.21461181,4.79488E-05,-0.026517818,0.033865627,-0.026565767,0.03381768,-0.214660
16468,2005m2,American Airlines Group,21020,0,1,-0.012790774,5.52449E-05,0.022697801,0.16777629,0.022642556,0.16772105,-0.012846
16496,2005m3,American Airlines Group,21020,0,1,0.26030624,6.83199E-05,-0.016850591,-0.019124312,-0.016918911,-0.01919263,0.260238
16527,2005m4,American Airlines Group,21020,0,1,-0.021495275,7.15995E-05,-0.025221592,-0.054117095,-0.025293191,-0.05418869,-0.021567
16557,2005m5,American Airlines Group,21020,0,1,0.23209162,7.34756E-05,0.037993193,0.027866857,0.037919717,0.02779338,0.232018
16588,2005m6,American Airlines Group,21020,0,1,-0.061240304,7.58995E-05,0.011474352,0.069729075,0.011398452,0.06965318,-0.061316
16618,2005m7,American Airlines Group,21020,0,1,0.16019823,8.11338E-05,0.04332678,0.070866086,0.043245646,0.07078495,0.160117
16649,2005m8,American Airlines Group,21020,0,1,-0.10391459,8.83692E-05,-0.0060141184,0.063865565,-0.006102488,0.06377720,-0.104003
16680,2005m9,American Airlines Group,21020,0,1,-0.11199363,9.22463E-05,0.010593397,0.062826492,0.010501151,0.06273425,-0.112086
16710,2005m10,American Airlines Group,21020,0,1,0.23965114,8.57937E-05,-0.013740895,-0.076381281,-0.013826689,-0.07646707,0.239565
16741,2005m11,American Airlines Group,21020,0,1,0.20281449,1.02214E-04,0.034165464,0.0042616553,0.034063250,0.00415944,0.202712
16771,2005m12,American Airlines Group,21020,0,1,0.31616342,1.08115E-04,0.0034972755,0.018057451,0.003389161,0.01794934,0.316055
16802,2006m1,American Airlines Group,21020,0,1,0.021142647,1.09467E-04,0.040057153,0.14609417,0.039947686,0.14598470,0.021033
16833,2006m2,American Airlines Group,21020,0,1,0.10572685,1.14735E-04,-0.0016283552,-0.092264995,-0.001743090,-0.09237973,0.105612
16861,2006m3,American Airlines Group,21020,0,1,0.077689193,1.22255E-04,0.018970178,0.042485442,0.018847923,0.04236319,0.077567
16892,2006m4,American Airlines Group,21020,0,1,-0.089094266,1.27023E-04,0.013077589,0.050367609,0.012950566,0.05024059,-0.089221
16922,2006m5,American Airlines Group,21020,0,1,0.00081171311,1.25490E-04,-0.0310251,-0.027826393,-0.031150590,-0.02795188,0.000686
16953,2006m6,American Airlines Group,21020,0,1,0.03081915,1.29768E-04,-0.0003182299,0.025401149,-0.000447998,0.02527138,0.030689
16983,2006m7,American Airlines Group,21020,0,1,-0.14062503,1.22283E-04,-0.0096833464,0.022489557,-0.009805630,0.02236727,-0.140747
17014,2006m8,American Airlines Group,21020,0,1,-0.061363656,1.37031E-04,0.025151808,-0.050809942,0.025014777,-0.05094697,-0.061501
17045,2006m9,American Airlines Group,21020,0,1,0.12058111,1.39857E-04,0.019410975,-0.03660617,0.019271118,-0.03674603,0.120441
17075,2006m10,American Airlines Group,21020,0,1,0.21867856,1.25072E-04,0.034900714,0.058527492,0.034775642,0.05840242,0.218553
17106,2006m11,American Airlines Group,21020,0,1,0.12442752,1.41490E-04,0.025525862,0.088035017,0.025384372,0.08789353,0.124286
17136,2006m12,American Airlines Group,21020,0,1,-0.054130152,1.43203E-04,0.010861081,-0.028151929,0.010717878,-0.02829513,-0.054273
17167,2007m1,American Airlines Group,21020,0,1,0.2256037,1.29323E-04,0.019592071,-0.0092103146,0.019462748,-0.00933964,0.225474
17198,2007m2,American Airlines Group,21020,0,1,-0.08016187,1.35062E-04,-0.014020795,-0.020485433,-0.014155857,-0.02062049,-0.080297
17226,2007m3,American Airlines Group,21020,0,1,-0.10651411,1.42027E-04,0.012952416,0.062914088,0.012810389,0.06277206,-0.106656
17257,2007m4,American Airlines Group,21020,0,1,-0.14318557,1.38453E-04,0.039758045,0.051260784,0.039619592,0.05112233,-0.143324
17287,2007m5,American Airlines Group,21020,0,1,0.086623237,1.30343E-04,0.038909491,0.07779713,0.038779148,0.07766679,0.086493
17318,2007m6,American Airlines Group,21020,0,1,-0.070546739,1.30377E-04,-0.014821285,0.012994397,-0.014951662,0.01286402,-0.070677
17348,2007m7,American Airlines Group,21020,0,1,-0.063377611,1.16709E-04,-0.031721417,0.00014497715,-0.031838126,0.00002827,-0.063494
17379,2007m8,American Airlines Group,21020,0,1,-0.0068881768,1.37021E-04,0.01169362,0.012029015,0.011556599,0.01189199,-0.007025
17410,2007m9,American Airlines Group,21020,0,1,-0.090575248,1.14552E-04,0.04083449,0.073969804,0.040719938,0.07385525,-0.090690
17440,2007m10,American Airlines Group,21020,0,1,0.076715969,9.24765E-05,0.028808465,0.035882592,0.028715989,0.03579012,0.076623
17471,2007m11,American Airlines Group,21020,0,1,-0.15475373,1.06659E-04,-0.035230383,0.0065597035,-0.035337042,0.00645305,-0.154860
17501,2007m12,American Airlines Group,21020,0,1,-0.33758265,1.00275E-04,-0.0043625203,0.082740203,-0.004462795,0.08263993,-0.337683
17532,2008m1,American Airlines Group,21020,0,1,-0.0064148405,7.27023E-05,-0.062072419,-0.12287335,-0.062145121,-0.12294605,-0.006488
17563,2008m2,American Airlines Group,21020,0,1,-0.081061631,4.32206E-05,-0.021622278,0.092672482,-0.021665499,0.09262926,-0.081105
17592,2008m3,American Airlines Group,21020,0,1,-0.29586259,5.68492E-05,-0.010335678,-0.023377867,-0.010392527,-0.02343472,-0.295919
17623,2008m4,American Airlines Group,21020,0,1,-0.027716193,3.29297E-05,0.051065568,0.10383476,0.051032638,0.10380183,-0.027749
17653,2008m5,American Airlines Group,21020,0,1,-0.18015967,2.90371E-05,0.023818126,0.051987763,0.023789089,0.05195873,-0.180189
17684,2008m6,American Airlines Group,21020,0,1,-0.28789988,5.46236E-05,-0.078533299,0.031577379,-0.078587923,0.03152276,-0.287955
17714,2008m7,American Airlines Group,21020,0,1,0.76367188,4.18265E-05,-0.013053237,-0.15913202,-0.013095064,-0.15917385,0.763630
17745,2008m8,American Airlines Group,21020,0,1,0.14396457,4.18300E-05,0.010535574,0.0033602158,0.010493744,0.00331839,0.143923
17776,2008m9,American Airlines Group,21020,0,1,-0.049370814,4.43321E-05,-0.098912783,-0.14948308,-0.098957115,-0.14952741,-0.049415
17806,2008m10,American Airlines Group,21020,0,1,-0.063319892,1.54194E-05,-0.26823696,-0.30284712,-0.268252379,-0.30286254,-0.063335
17837,2008m11,American Airlines Group,21020,0,1,-0.077311844,3.40000E-06,-0.060760938,0.0072059659,-0.060764338,0.00720257,-0.077315
17867,2008m12,American Airlines Group,21020,0,1,0.215262,9.72000E-07,0.022324005,-0.044988468,0.022323033,-0.04498944,0.215261
17898,2009m1,American Airlines Group,21020,0,1,-0.44329897,4.17000E-07,-0.078490332,-0.017793637,-0.078490749,-0.01779405,-0.443299
17929,2009m2,American Airlines Group,21020,0,1,-0.3114478,4.17000E-06,-0.10050758,-0.12331627,-0.100511750,-0.12332044,-0.311452
17957,2009m3,American Airlines Group,21020,0,1,-0.22004892,4.44000E-06,0.087015815,0.037752334,0.087011375,0.03774789,-0.220053
17988,2009m4,American Airlines Group,21020,0,1,0.49216306,3.75000E-06,0.10942493,0.078191228,0.109421180,0.07818748,0.492159
18018,2009m5,American Airlines Group,21020,0,1,-0.065126136,1.25000E-06,0.067855343,0.12887727,0.067854093,0.12887602,-0.065127
18049,2009m6,American Airlines Group,21020,0,1,-0.09662918,4.17000E-06,-0.0030959924,-0.065448888,-0.003100162,-0.06545306,-0.096633
18079,2009m7,American Airlines Group,21020,0,1,0.33084574,3.47000E-06,0.081810951,0.053485949,0.081807481,0.05348248,0.330842
18110,2009m8,American Airlines Group,21020,0,1,0.020560768,3.75000E-06,0.031335082,0.010865256,0.031331332,0.01086151,0.020557
18141,2009m9,American Airlines Group,21020,0,1,0.45604387,3.47000E-06,0.045273893,0.058444932,0.045270423,0.05844146,0.456040
18171,2009m10,American Airlines Group,21020,0,1,-0.32997847,1.25000E-06,-0.031813566,0.010984816,-0.031814816,0.01098357,-0.329980
18202,2009m11,American Airlines Group,21020,0,1,0.068962261,8.33000E-07,0.05139517,0.028769758,0.051394337,0.02876893,0.068961
18232,2009m12,American Airlines Group,21020,0,1,0.27980134,2.50000E-06,0.028345333,0.0087844403,0.028342833,0.00878194,0.279799
18263,2010m1,American Airlines Group,21020,0,1,-0.10478654,1.53000E-06,-0.037133396,-0.044027336,-0.037134926,-0.04402887,-0.104788
18294,2010m2,American Airlines Group,21020,0,1,0.32803461,4.17000E-07,0.034774009,0.030091731,0.034773592,0.03009131,0.328034
18322,2010m3,American Airlines Group,21020,0,1,-0.0087051047,2.64000E-06,0.063639559,0.028217187,0.063636919,0.02821455,-0.008708
18353,2010m4,American Airlines Group,21020,0,1,-0.18990117,4.03000E-06,0.02006969,0.041550752,0.020065660,0.04154672,-0.189905
18383,2010m5,American Airlines Group,21020,0,1,0.039295394,4.17000E-06,-0.0792135,-0.1145051,-0.079217670,-0.11450927,0.039291
18414,2010m6,American Airlines Group,21020,0,1,-0.11603649,4.44000E-06,-0.05082589,-0.059288509,-0.050830330,-0.05929295,-0.116041
18444,2010m7,American Airlines Group,21020,0,1,0.044247743,3.75000E-06,0.070217036,0.083735906,0.070213286,0.08373216,0.044244
18475,2010m8,American Airlines Group,21020,0,1,-0.13559322,4.17000E-06,-0.042918108,-0.04903416,-0.042922278,-0.04903833,-0.135597
18506,2010m9,American Airlines Group,21020,0,1,0.024509815,4.72000E-06,0.091566809,0.099984862,0.091562089,0.09998014,0.024505
18536,2010m10,American Airlines Group,21020,0,1,0.28674227,4.31000E-06,0.037957888,0.053835742,0.037953578,0.05383143,0.286738
18567,2010m11,American Airlines Group,21020,0,1,0.058548167,4.03000E-06,0.0087761292,0.047016717,0.008772099,0.04701269,0.058544
18597,2010m12,American Airlines Group,21020,0,1,-0.089953318,4.72000E-06,0.067283355,0.093181349,0.067278635,0.09317663,-0.089958
18628,2011m1,American Airlines Group,21020,0,1,-0.094993554,1.53000E-06,0.019074835,0.071794897,0.019073305,0.07179337,-0.094995
18659,2011m2,American Airlines Group,21020,0,1,-0.043971695,4.17000E-06,0.038132824,0.073684201,0.038128654,0.07368003,-0.043976
18687,2011m3,American Airlines Group,21020,0,1,-0.041542992,3.75000E-06,0.0034299083,0.018839324,0.003426158,0.01883557,-0.041547
18718,2011m4,American Airlines Group,21020,0,1,-0.091331288,1.81000E-06,0.028691143,0.0091410168,0.028689333,0.00913921,-0.091333
18748,2011m5,American Airlines Group,21020,0,1,0.068143122,8.33000E-07,-0.014824625,-0.041861802,-0.014825458,-0.04186264,0.068142
18779,2011m6,American Airlines Group,21020,0,1,-0.13875596,1.25000E-06,-0.018264329,-0.019218076,-0.018265579,-0.01921933,-0.138757
18809,2011m7,American Airlines Group,21020,0,1,-0.21481487,5.56000E-07,-0.022433277,0.014598517,-0.022433833,0.01459796,-0.214815
18840,2011m8,American Airlines Group,21020,0,1,-0.14622642,5.00000E-06,-0.057314355,-0.10215825,-0.057319355,-0.10216325,-0.146231
18871,2011m9,American Airlines Group,21020,0,1,-0.1823204,4.17000E-07,-0.084963292,-0.14422174,-0.084963709,-0.14422216,-0.182321
18901,2011m10,American Airlines Group,21020,0,1,-0.12202219,5.56000E-07,0.077098571,0.1397659,0.077098015,0.13976534,-0.122023
18932,2011m11,American Airlines Group,21020,0,1,-0.88211238,6.94000E-07,-0.025843721,-0.0037599832,-0.025844415,-0.00376068,-0.882113
18962,2011m12,American Airlines Group,21020,0,1,0.09375006,1.67000E-07,0.0037129039,-0.020461215,0.003712737,-0.02046138,0.093750
19724,2014m1,American Airlines Group,21020,0,1,0.32871285,4.17000E-07,-0.029955011,-0.057959609,-0.029955428,-0.05796003,0.328712
19755,2014m2,American Airlines Group,21020,0,1,0.10074519,8.33000E-07,0.04628982,0.051211372,0.046288987,0.05121054,0.100744
19783,2014m3,American Airlines Group,21020,0,1,-0.0089358818,1.25000E-06,0.0044357283,0.021071041,0.004434478,0.02106979,-0.008937
19814,2014m4,American Airlines Group,21020,0,1,-0.041803248,8.33000E-07,0.0014230843,0.052548848,0.001422251,0.05254802,-0.041804
19844,2014m5,American Airlines Group,21020,0,1,0.14513829,5.56000E-07,0.020251282,0.016748451,0.020250726,0.01674790,0.145138
